Date,value,value_lag_1,value_lag_2,value_lag_3,value_lag_4,value_lag_5,value_lag_6,value_lag_7
2003-04-02,0.010710813,0.010543335,0.012261642,0.015183709,0.017298524,0.019470661,0.023195674,0.029978018
2003-04-09,0.008261205,0.010710813,0.010543335,0.012261642,0.015183709,0.017298524,0.019470661,0.023195674
2003-04-16,0.008205052,0.008261205,0.010710813,0.010543335,0.012261642,0.015183709,0.017298524,0.019470661
2003-04-23,0.006308463,0.008205052,0.008261205,0.010710813,0.010543335,0.012261642,0.015183709,0.017298524
2003-04-30,0.006393496,0.006308463,0.008205052,0.008261205,0.010710813,0.010543335,0.012261642,0.015183709
2003-05-07,0.00586609,0.006393496,0.006308463,0.008205052,0.008261205,0.010710813,0.010543335,0.012261642
2003-05-14,0.007730236,0.00586609,0.006393496,0.006308463,0.008205052,0.008261205,0.010710813,0.010543335
2003-05-21,0.00790743,0.007730236,0.00586609,0.006393496,0.006308463,0.008205052,0.008261205,0.010710813
2003-05-28,0.007118473,0.00790743,0.007730236,0.00586609,0.006393496,0.006308463,0.008205052,0.008261205
2003-06-04,0.007946375,0.007118473,0.00790743,0.007730236,0.00586609,0.006393496,0.006308463,0.008205052
2003-06-11,0.005866038,0.007946375,0.007118473,0.00790743,0.007730236,0.00586609,0.006393496,0.006308463
2003-06-18,0.00615982,0.005866038,0.007946375,0.007118473,0.00790743,0.007730236,0.00586609,0.006393496
2003-06-25,0.004915068,0.00615982,0.005866038,0.007946375,0.007118473,0.00790743,0.007730236,0.00586609
2003-07-02,0.006043414,0.004915068,0.00615982,0.005866038,0.007946375,0.007118473,0.00790743,0.007730236
2003-07-09,0.00524478,0.006043414,0.004915068,0.00615982,0.005866038,0.007946375,0.007118473,0.00790743
2003-07-16,0.005906924,0.00524478,0.006043414,0.004915068,0.00615982,0.005866038,0.007946375,0.007118473
2003-07-23,0.005051353,0.005906924,0.00524478,0.006043414,0.004915068,0.00615982,0.005866038,0.007946375
2003-07-30,0.006342707,0.005051353,0.005906924,0.00524478,0.006043414,0.004915068,0.00615982,0.005866038
2003-08-06,0.006101184,0.006342707,0.005051353,0.005906924,0.00524478,0.006043414,0.004915068,0.00615982
2003-08-13,0.006412266,0.006101184,0.006342707,0.005051353,0.005906924,0.00524478,0.006043414,0.004915068
2003-08-20,0.006614286,0.006412266,0.006101184,0.006342707,0.005051353,0.005906924,0.00524478,0.006043414
2003-08-27,0.007926811,0.006614286,0.006412266,0.006101184,0.006342707,0.005051353,0.005906924,0.00524478
2003-09-03,0.006390593,0.007926811,0.006614286,0.006412266,0.006101184,0.006342707,0.005051353,0.005906924
2003-09-10,0.006367315,0.006390593,0.007926811,0.006614286,0.006412266,0.006101184,0.006342707,0.005051353
2003-09-17,0.007478288,0.006367315,0.006390593,0.007926811,0.006614286,0.006412266,0.006101184,0.006342707
2003-09-24,0.009608726,0.007478288,0.006367315,0.006390593,0.007926811,0.006614286,0.006412266,0.006101184
2003-10-01,0.010432493,0.009608726,0.007478288,0.006367315,0.006390593,0.007926811,0.006614286,0.006412266
2003-10-08,0.010544956,0.010432493,0.009608726,0.007478288,0.006367315,0.006390593,0.007926811,0.006614286
2003-10-15,0.011123132,0.010544956,0.010432493,0.009608726,0.007478288,0.006367315,0.006390593,0.007926811
2003-10-22,0.014127357,0.011123132,0.010544956,0.010432493,0.009608726,0.007478288,0.006367315,0.006390593
2003-10-29,0.017270281,0.014127357,0.011123132,0.010544956,0.010432493,0.009608726,0.007478288,0.006367315
2003-11-05,0.024069997,0.017270281,0.014127357,0.011123132,0.010544956,0.010432493,0.009608726,0.007478288
2003-11-12,0.031096225,0.024069997,0.017270281,0.014127357,0.011123132,0.010544956,0.010432493,0.009608726
2003-11-19,0.043077894,0.031096225,0.024069997,0.017270281,0.014127357,0.011123132,0.010544956,0.010432493
2003-11-26,0.048302972,0.043077894,0.031096225,0.024069997,0.017270281,0.014127357,0.011123132,0.010544956
2003-12-03,0.064290479,0.048302972,0.043077894,0.031096225,0.024069997,0.017270281,0.014127357,0.011123132
2003-12-10,0.068673445,0.064290479,0.048302972,0.043077894,0.031096225,0.024069997,0.017270281,0.014127357
2003-12-17,0.070649554,0.068673445,0.064290479,0.048302972,0.043077894,0.031096225,0.024069997,0.017270281
2003-12-24,0.045511502,0.070649554,0.068673445,0.064290479,0.048302972,0.043077894,0.031096225,0.024069997
2003-12-31,0.024183312,0.045511502,0.070649554,0.068673445,0.064290479,0.048302972,0.043077894,0.031096225
2004-01-08,0.01809056,0.024183312,0.045511502,0.070649554,0.068673445,0.064290479,0.048302972,0.043077894
2004-01-15,0.017120239,0.01809056,0.024183312,0.045511502,0.070649554,0.068673445,0.064290479,0.048302972
2004-01-22,0.015424951,0.017120239,0.01809056,0.024183312,0.045511502,0.070649554,0.068673445,0.064290479
2004-01-29,0.014378683,0.015424951,0.017120239,0.01809056,0.024183312,0.045511502,0.070649554,0.068673445
2004-02-05,0.01324274,0.014378683,0.015424951,0.017120239,0.01809056,0.024183312,0.045511502,0.070649554
2004-02-12,0.013072567,0.01324274,0.014378683,0.015424951,0.017120239,0.01809056,0.024183312,0.045511502
2004-02-19,0.01036977,0.013072567,0.01324274,0.014378683,0.015424951,0.017120239,0.01809056,0.024183312
2004-02-26,0.010103204,0.01036977,0.013072567,0.01324274,0.014378683,0.015424951,0.017120239,0.01809056
2004-03-04,0.010524925,0.010103204,0.01036977,0.013072567,0.01324274,0.014378683,0.015424951,0.017120239
2004-03-11,0.010200901,0.010524925,0.010103204,0.01036977,0.013072567,0.01324274,0.014378683,0.015424951
2004-03-18,0.009244187,0.010200901,0.010524925,0.010103204,0.01036977,0.013072567,0.01324274,0.014378683
2004-03-25,0.00790645,0.009244187,0.010200901,0.010524925,0.010103204,0.01036977,0.013072567,0.01324274
2004-04-01,0.008026098,0.00790645,0.009244187,0.010200901,0.010524925,0.010103204,0.01036977,0.013072567
2004-04-08,0.0083613,0.008026098,0.00790645,0.009244187,0.010200901,0.010524925,0.010103204,0.01036977
2004-04-15,0.007924358,0.0083613,0.008026098,0.00790645,0.009244187,0.010200901,0.010524925,0.010103204
2004-04-22,0.006835877,0.007924358,0.0083613,0.008026098,0.00790645,0.009244187,0.010200901,0.010524925
2004-04-29,0.007574523,0.006835877,0.007924358,0.0083613,0.008026098,0.00790645,0.009244187,0.010200901
2004-05-06,0.007885854,0.007574523,0.006835877,0.007924358,0.0083613,0.008026098,0.00790645,0.009244187
2004-05-13,0.00812171,0.007885854,0.007574523,0.006835877,0.007924358,0.0083613,0.008026098,0.00790645
2004-05-20,0.008044629,0.00812171,0.007885854,0.007574523,0.006835877,0.007924358,0.0083613,0.008026098
2004-05-27,0.008777009,0.008044629,0.00812171,0.007885854,0.007574523,0.006835877,0.007924358,0.0083613
2004-06-03,0.00741453,0.008777009,0.008044629,0.00812171,0.007885854,0.007574523,0.006835877,0.007924358
2004-06-10,0.006610222,0.00741453,0.008777009,0.008044629,0.00812171,0.007885854,0.007574523,0.006835877
2004-06-17,0.007151092,0.006610222,0.00741453,0.008777009,0.008044629,0.00812171,0.007885854,0.007574523
2004-06-24,0.005622412,0.007151092,0.006610222,0.00741453,0.008777009,0.008044629,0.00812171,0.007885854
2004-07-01,0.007868082,0.005622412,0.007151092,0.006610222,0.00741453,0.008777009,0.008044629,0.00812171
2004-07-08,0.008606578,0.007868082,0.005622412,0.007151092,0.006610222,0.00741453,0.008777009,0.008044629
2004-07-15,0.00689944,0.008606578,0.007868082,0.005622412,0.007151092,0.006610222,0.00741453,0.008777009
2004-07-22,0.007796912,0.00689944,0.008606578,0.007868082,0.005622412,0.007151092,0.006610222,0.00741453
2004-07-29,0.006281439,0.007796912,0.00689944,0.008606578,0.007868082,0.005622412,0.007151092,0.006610222
2004-08-05,0.009024586,0.006281439,0.007796912,0.00689944,0.008606578,0.007868082,0.005622412,0.007151092
2004-08-12,0.008064432,0.009024586,0.006281439,0.007796912,0.00689944,0.008606578,0.007868082,0.005622412
2004-08-19,0.008748878,0.008064432,0.009024586,0.006281439,0.007796912,0.00689944,0.008606578,0.007868082
2004-08-26,0.00993213,0.008748878,0.008064432,0.009024586,0.006281439,0.007796912,0.00689944,0.008606578
2004-09-02,0.008761408,0.00993213,0.008748878,0.008064432,0.009024586,0.006281439,0.007796912,0.00689944
2004-09-09,0.009480916,0.008761408,0.00993213,0.008748878,0.008064432,0.009024586,0.006281439,0.007796912
2004-09-16,0.009269426,0.009480916,0.008761408,0.00993213,0.008748878,0.008064432,0.009024586,0.006281439
2004-09-23,0.00971643,0.009269426,0.009480916,0.008761408,0.00993213,0.008748878,0.008064432,0.009024586
2004-09-30,0.008971591,0.00971643,0.009269426,0.009480916,0.008761408,0.00993213,0.008748878,0.008064432
2004-10-07,0.010224828,0.008971591,0.00971643,0.009269426,0.009480916,0.008761408,0.00993213,0.008748878
2004-10-14,0.010629632,0.010224828,0.008971591,0.00971643,0.009269426,0.009480916,0.008761408,0.00993213
2004-10-21,0.01146957,0.010629632,0.010224828,0.008971591,0.00971643,0.009269426,0.009480916,0.008761408
2004-10-28,0.012049501,0.01146957,0.010629632,0.010224828,0.008971591,0.00971643,0.009269426,0.009480916
2004-11-04,0.013051655,0.012049501,0.01146957,0.010629632,0.010224828,0.008971591,0.00971643,0.009269426
2004-11-11,0.012869916,0.013051655,0.012049501,0.01146957,0.010629632,0.010224828,0.008971591,0.00971643
2004-11-18,0.015946756,0.012869916,0.013051655,0.012049501,0.01146957,0.010629632,0.010224828,0.008971591
2004-11-25,0.013971432,0.015946756,0.012869916,0.013051655,0.012049501,0.01146957,0.010629632,0.010224828
2004-12-02,0.014499567,0.013971432,0.015946756,0.012869916,0.013051655,0.012049501,0.01146957,0.010629632
2004-12-09,0.016174545,0.014499567,0.013971432,0.015946756,0.012869916,0.013051655,0.012049501,0.01146957
2004-12-16,0.021911192,0.016174545,0.014499567,0.013971432,0.015946756,0.012869916,0.013051655,0.012049501
2004-12-23,0.025664893,0.021911192,0.016174545,0.014499567,0.013971432,0.015946756,0.012869916,0.013051655
2004-12-30,0.021764491,0.025664893,0.021911192,0.016174545,0.014499567,0.013971432,0.015946756,0.012869916
2005-01-08,0.022017121,0.021764491,0.025664893,0.021911192,0.016174545,0.014499567,0.013971432,0.015946756
2005-01-15,0.025301211,0.022017121,0.021764491,0.025664893,0.021911192,0.016174545,0.014499567,0.013971432
2005-01-22,0.030652381,0.025301211,0.022017121,0.021764491,0.025664893,0.021911192,0.016174545,0.014499567
2005-01-29,0.039806083,0.030652381,0.025301211,0.022017121,0.021764491,0.025664893,0.021911192,0.016174545
2005-02-05,0.045956803,0.039806083,0.030652381,0.025301211,0.022017121,0.021764491,0.025664893,0.021911192
2005-02-12,0.047519706,0.045956803,0.039806083,0.030652381,0.025301211,0.022017121,0.021764491,0.025664893
2005-02-19,0.041796206,0.047519706,0.045956803,0.039806083,0.030652381,0.025301211,0.022017121,0.021764491
2005-02-26,0.034535851,0.041796206,0.047519706,0.045956803,0.039806083,0.030652381,0.025301211,0.022017121
2005-03-05,0.031585224,0.034535851,0.041796206,0.047519706,0.045956803,0.039806083,0.030652381,0.025301211
2005-03-12,0.02673201,0.031585224,0.034535851,0.041796206,0.047519706,0.045956803,0.039806083,0.030652381
2005-03-19,0.023516104,0.02673201,0.031585224,0.034535851,0.041796206,0.047519706,0.045956803,0.039806083
2005-03-26,0.018924285,0.023516104,0.02673201,0.031585224,0.034535851,0.041796206,0.047519706,0.045956803
2005-04-02,0.015249048,0.018924285,0.023516104,0.02673201,0.031585224,0.034535851,0.041796206,0.047519706
2005-04-09,0.014113441,0.015249048,0.018924285,0.023516104,0.02673201,0.031585224,0.034535851,0.041796206
2005-04-16,0.012506826,0.014113441,0.015249048,0.018924285,0.023516104,0.02673201,0.031585224,0.034535851
2005-04-23,0.01207025,0.012506826,0.014113441,0.015249048,0.018924285,0.023516104,0.02673201,0.031585224
2005-04-30,0.01078955,0.01207025,0.012506826,0.014113441,0.015249048,0.018924285,0.023516104,0.02673201
2005-05-07,0.01145208,0.01078955,0.01207025,0.012506826,0.014113441,0.015249048,0.018924285,0.023516104
2005-05-14,0.010612426,0.01145208,0.01078955,0.01207025,0.012506826,0.014113441,0.015249048,0.018924285
2005-05-21,0.010567977,0.010612426,0.01145208,0.01078955,0.01207025,0.012506826,0.014113441,0.015249048
2005-05-28,0.01251931,0.010567977,0.010612426,0.01145208,0.01078955,0.01207025,0.012506826,0.014113441
2005-06-04,0.010141893,0.01251931,0.010567977,0.010612426,0.01145208,0.01078955,0.01207025,0.012506826
2005-06-11,0.010419693,0.010141893,0.01251931,0.010567977,0.010612426,0.01145208,0.01078955,0.01207025
2005-06-18,0.009540274,0.010419693,0.010141893,0.01251931,0.010567977,0.010612426,0.01145208,0.01078955
2005-06-25,0.008482299,0.009540274,0.010419693,0.010141893,0.01251931,0.010567977,0.010612426,0.01145208
2005-07-02,0.008418715,0.008482299,0.009540274,0.010419693,0.010141893,0.01251931,0.010567977,0.010612426
2005-07-09,0.007308936,0.008418715,0.008482299,0.009540274,0.010419693,0.010141893,0.01251931,0.010567977
2005-07-16,0.007134316,0.007308936,0.008418715,0.008482299,0.009540274,0.010419693,0.010141893,0.01251931
2005-07-23,0.006706772,0.007134316,0.007308936,0.008418715,0.008482299,0.009540274,0.010419693,0.010141893
2005-07-30,0.006892776,0.006706772,0.007134316,0.007308936,0.008418715,0.008482299,0.009540274,0.010419693
2005-08-06,0.00704929,0.006892776,0.006706772,0.007134316,0.007308936,0.008418715,0.008482299,0.009540274
2005-08-13,0.006159033,0.00704929,0.006892776,0.006706772,0.007134316,0.007308936,0.008418715,0.008482299
2005-08-20,0.006094256,0.006159033,0.00704929,0.006892776,0.006706772,0.007134316,0.007308936,0.008418715
2005-08-27,0.006802587,0.006094256,0.006159033,0.00704929,0.006892776,0.006706772,0.007134316,0.007308936
2005-09-03,0.007754884,0.006802587,0.006094256,0.006159033,0.00704929,0.006892776,0.006706772,0.007134316
2005-09-10,0.006834214,0.007754884,0.006802587,0.006094256,0.006159033,0.00704929,0.006892776,0.006706772
2005-09-17,0.007810748,0.006834214,0.007754884,0.006802587,0.006094256,0.006159033,0.00704929,0.006892776
2005-09-24,0.008069435,0.007810748,0.006834214,0.007754884,0.006802587,0.006094256,0.006159033,0.00704929
2005-10-01,0.010763468,0.008069435,0.007810748,0.006834214,0.007754884,0.006802587,0.006094256,0.006159033
2005-10-08,0.01058689,0.010763468,0.008069435,0.007810748,0.006834214,0.007754884,0.006802587,0.006094256
2005-10-15,0.011152326,0.01058689,0.010763468,0.008069435,0.007810748,0.006834214,0.007754884,0.006802587
2005-10-22,0.011238125,0.011152326,0.01058689,0.010763468,0.008069435,0.007810748,0.006834214,0.007754884
2005-10-29,0.012548892,0.011238125,0.011152326,0.01058689,0.010763468,0.008069435,0.007810748,0.006834214
2005-11-05,0.01336609,0.012548892,0.011238125,0.011152326,0.01058689,0.010763468,0.008069435,0.007810748
2005-11-12,0.013786364,0.01336609,0.012548892,0.011238125,0.011152326,0.01058689,0.010763468,0.008069435
2005-11-19,0.0160829,0.013786364,0.01336609,0.012548892,0.011238125,0.011152326,0.01058689,0.010763468
2005-11-26,0.014831056,0.0160829,0.013786364,0.01336609,0.012548892,0.011238125,0.011152326,0.01058689
2005-12-03,0.016537399,0.014831056,0.0160829,0.013786364,0.01336609,0.012548892,0.011238125,0.011152326
2005-12-10,0.020067892,0.016537399,0.014831056,0.0160829,0.013786364,0.01336609,0.012548892,0.011238125
2005-12-17,0.025685716,0.020067892,0.016537399,0.014831056,0.0160829,0.013786364,0.01336609,0.012548892
2005-12-24,0.030527762,0.025685716,0.020067892,0.016537399,0.014831056,0.0160829,0.013786364,0.01336609
2005-12-31,0.024250373,0.030527762,0.025685716,0.020067892,0.016537399,0.014831056,0.0160829,0.013786364
2006-01-01,0.020019506,0.024250373,0.030527762,0.025685716,0.020067892,0.016537399,0.014831056,0.0160829
2006-01-08,0.020586902,0.020019506,0.024250373,0.030527762,0.025685716,0.020067892,0.016537399,0.014831056
2006-01-15,0.022127697,0.020586902,0.020019506,0.024250373,0.030527762,0.025685716,0.020067892,0.016537399
2006-01-22,0.023222001,0.022127697,0.020586902,0.020019506,0.024250373,0.030527762,0.025685716,0.020067892
2006-01-29,0.02492792,0.023222001,0.022127697,0.020586902,0.020019506,0.024250373,0.030527762,0.025685716
2006-02-05,0.027948942,0.02492792,0.023222001,0.022127697,0.020586902,0.020019506,0.024250373,0.030527762
2006-02-12,0.029691114,0.027948942,0.02492792,0.023222001,0.022127697,0.020586902,0.020019506,0.024250373
2006-02-19,0.028395905,0.029691114,0.027948942,0.02492792,0.023222001,0.022127697,0.020586902,0.020019506
2006-02-26,0.027779902,0.028395905,0.029691114,0.027948942,0.02492792,0.023222001,0.022127697,0.020586902
2006-03-05,0.024728693,0.027779902,0.028395905,0.029691114,0.027948942,0.02492792,0.023222001,0.022127697
2006-03-12,0.021806146,0.024728693,0.027779902,0.028395905,0.029691114,0.027948942,0.02492792,0.023222001
2006-03-19,0.020167951,0.021806146,0.024728693,0.027779902,0.028395905,0.029691114,0.027948942,0.02492792
2006-03-26,0.016410133,0.020167951,0.021806146,0.024728693,0.027779902,0.028395905,0.029691114,0.027948942
2006-04-02,0.013582865,0.016410133,0.020167951,0.021806146,0.024728693,0.027779902,0.028395905,0.029691114
2006-04-09,0.011427983,0.013582865,0.016410133,0.020167951,0.021806146,0.024728693,0.027779902,0.028395905
2006-04-16,0.010403125,0.011427983,0.013582865,0.016410133,0.020167951,0.021806146,0.024728693,0.027779902
2006-04-23,0.009643469,0.010403125,0.011427983,0.013582865,0.016410133,0.020167951,0.021806146,0.024728693
2006-04-30,0.009379817,0.009643469,0.010403125,0.011427983,0.013582865,0.016410133,0.020167951,0.021806146
2006-05-07,0.009474493,0.009379817,0.009643469,0.010403125,0.011427983,0.013582865,0.016410133,0.020167951
2006-05-14,0.008919182,0.009474493,0.009379817,0.009643469,0.010403125,0.011427983,0.013582865,0.016410133
2006-05-21,0.008646427,0.008919182,0.009474493,0.009379817,0.009643469,0.010403125,0.011427983,0.013582865
2006-05-28,0.009703199,0.008646427,0.008919182,0.009474493,0.009379817,0.009643469,0.010403125,0.011427983
2006-06-04,0.008443901,0.009703199,0.008646427,0.008919182,0.009474493,0.009379817,0.009643469,0.010403125
2006-06-11,0.007748704,0.008443901,0.009703199,0.008646427,0.008919182,0.009474493,0.009379817,0.009643469
2006-06-18,0.008213725,0.007748704,0.008443901,0.009703199,0.008646427,0.008919182,0.009474493,0.009379817
2006-06-25,0.008727445,0.008213725,0.007748704,0.008443901,0.009703199,0.008646427,0.008919182,0.009474493
2006-07-02,0.009226345,0.008727445,0.008213725,0.007748704,0.008443901,0.009703199,0.008646427,0.008919182
2006-07-09,0.008994868,0.009226345,0.008727445,0.008213725,0.007748704,0.008443901,0.009703199,0.008646427
2006-07-16,0.008430824,0.008994868,0.009226345,0.008727445,0.008213725,0.007748704,0.008443901,0.009703199
2006-07-23,0.008818244,0.008430824,0.008994868,0.009226345,0.008727445,0.008213725,0.007748704,0.008443901
2006-07-30,0.008171452,0.008818244,0.008430824,0.008994868,0.009226345,0.008727445,0.008213725,0.007748704
2006-08-06,0.008715001,0.008171452,0.008818244,0.008430824,0.008994868,0.009226345,0.008727445,0.008213725
2006-08-13,0.007386205,0.008715001,0.008171452,0.008818244,0.008430824,0.008994868,0.009226345,0.008727445
2006-08-20,0.00797966,0.007386205,0.008715001,0.008171452,0.008818244,0.008430824,0.008994868,0.009226345
2006-08-27,0.010139373,0.00797966,0.007386205,0.008715001,0.008171452,0.008818244,0.008430824,0.008994868
2006-09-03,0.008809358,0.010139373,0.00797966,0.007386205,0.008715001,0.008171452,0.008818244,0.008430824
2006-09-10,0.009433663,0.008809358,0.010139373,0.00797966,0.007386205,0.008715001,0.008171452,0.008818244
2006-09-17,0.008915462,0.009433663,0.008809358,0.010139373,0.00797966,0.007386205,0.008715001,0.008171452
2006-09-24,0.012032228,0.008915462,0.009433663,0.008809358,0.010139373,0.00797966,0.007386205,0.008715001
2006-10-01,0.010578822,0.012032228,0.008915462,0.009433663,0.008809358,0.010139373,0.00797966,0.007386205
2006-10-08,0.011305354,0.010578822,0.012032228,0.008915462,0.009433663,0.008809358,0.010139373,0.00797966
2006-10-15,0.01125523,0.011305354,0.010578822,0.012032228,0.008915462,0.009433663,0.008809358,0.010139373
2006-10-22,0.01208082,0.01125523,0.011305354,0.010578822,0.012032228,0.008915462,0.009433663,0.008809358
2006-10-29,0.013495244,0.01208082,0.01125523,0.011305354,0.010578822,0.012032228,0.008915462,0.009433663
2006-11-05,0.014689004,0.013495244,0.01208082,0.01125523,0.011305354,0.010578822,0.012032228,0.008915462
2006-11-12,0.018276716,0.014689004,0.013495244,0.01208082,0.01125523,0.011305354,0.010578822,0.012032228
2006-11-19,0.016656012,0.018276716,0.014689004,0.013495244,0.01208082,0.01125523,0.011305354,0.010578822
2006-11-26,0.018596834,0.016656012,0.018276716,0.014689004,0.013495244,0.01208082,0.01125523,0.011305354
2006-12-03,0.02388913,0.018596834,0.016656012,0.018276716,0.014689004,0.013495244,0.01208082,0.01125523
2006-12-10,0.027897759,0.02388913,0.018596834,0.016656012,0.018276716,0.014689004,0.013495244,0.01208082
2006-12-17,0.031154858,0.027897759,0.02388913,0.018596834,0.016656012,0.018276716,0.014689004,0.013495244
2006-12-24,0.022694245,0.031154858,0.027897759,0.02388913,0.018596834,0.016656012,0.018276716,0.014689004
2007-01-01,0.018635464,0.022694245,0.031154858,0.027897759,0.02388913,0.018596834,0.016656012,0.018276716
2007-01-08,0.019998635,0.018635464,0.022694245,0.031154858,0.027897759,0.02388913,0.018596834,0.016656012
2007-01-15,0.024406044,0.019998635,0.018635464,0.022694245,0.031154858,0.027897759,0.02388913,0.018596834
2007-01-22,0.028301821,0.024406044,0.019998635,0.018635464,0.022694245,0.031154858,0.027897759,0.02388913
2007-01-29,0.031234256,0.028301821,0.024406044,0.019998635,0.018635464,0.022694245,0.031154858,0.027897759
2007-02-05,0.032701949,0.031234256,0.028301821,0.024406044,0.019998635,0.018635464,0.022694245,0.031154858
2007-02-12,0.031775688,0.032701949,0.031234256,0.028301821,0.024406044,0.019998635,0.018635464,0.022694245
2007-02-19,0.027236366,0.031775688,0.032701949,0.031234256,0.028301821,0.024406044,0.019998635,0.018635464
2007-02-26,0.02502014,0.027236366,0.031775688,0.032701949,0.031234256,0.028301821,0.024406044,0.019998635
2007-03-05,0.024271992,0.02502014,0.027236366,0.031775688,0.032701949,0.031234256,0.028301821,0.024406044
2007-03-12,0.019604132,0.024271992,0.02502014,0.027236366,0.031775688,0.032701949,0.031234256,0.028301821
2007-03-19,0.01591398,0.019604132,0.024271992,0.02502014,0.027236366,0.031775688,0.032701949,0.031234256
2007-03-26,0.013697835,0.01591398,0.019604132,0.024271992,0.02502014,0.027236366,0.031775688,0.032701949
2007-04-02,0.013631668,0.013697835,0.01591398,0.019604132,0.024271992,0.02502014,0.027236366,0.031775688
2007-04-09,0.011736951,0.013631668,0.013697835,0.01591398,0.019604132,0.024271992,0.02502014,0.027236366
2007-04-16,0.010635756,0.011736951,0.013631668,0.013697835,0.01591398,0.019604132,0.024271992,0.02502014
2007-04-23,0.009697111,0.010635756,0.011736951,0.013631668,0.013697835,0.01591398,0.019604132,0.024271992
2007-04-30,0.009653617,0.009697111,0.010635756,0.011736951,0.013631668,0.013697835,0.01591398,0.019604132
2007-05-07,0.008567489,0.009653617,0.009697111,0.010635756,0.011736951,0.013631668,0.013697835,0.01591398
2007-05-14,0.008633465,0.008567489,0.009653617,0.009697111,0.010635756,0.011736951,0.013631668,0.013697835
2007-05-21,0.009353695,0.008633465,0.008567489,0.009653617,0.009697111,0.010635756,0.011736951,0.013631668
2007-05-28,0.007455694,0.009353695,0.008633465,0.008567489,0.009653617,0.009697111,0.010635756,0.011736951
2007-06-04,0.007404281,0.007455694,0.009353695,0.008633465,0.008567489,0.009653617,0.009697111,0.010635756
2007-06-11,0.006728965,0.007404281,0.007455694,0.009353695,0.008633465,0.008567489,0.009653617,0.009697111
2007-06-18,0.00666282,0.006728965,0.007404281,0.007455694,0.009353695,0.008633465,0.008567489,0.009653617
2007-06-25,0.006627473,0.00666282,0.006728965,0.007404281,0.007455694,0.009353695,0.008633465,0.008567489
2007-07-02,0.00545619,0.006627473,0.00666282,0.006728965,0.007404281,0.007455694,0.009353695,0.008633465
2007-07-09,0.005862306,0.00545619,0.006627473,0.00666282,0.006728965,0.007404281,0.007455694,0.009353695
2007-07-16,0.006606867,0.005862306,0.00545619,0.006627473,0.00666282,0.006728965,0.007404281,0.007455694
2007-07-23,0.005340928,0.006606867,0.005862306,0.00545619,0.006627473,0.00666282,0.006728965,0.007404281
2007-07-30,0.005855491,0.005340928,0.006606867,0.005862306,0.00545619,0.006627473,0.00666282,0.006728965
2007-08-06,0.00618075,0.005855491,0.005340928,0.006606867,0.005862306,0.00545619,0.006627473,0.00666282
2007-08-13,0.006874647,0.00618075,0.005855491,0.005340928,0.006606867,0.005862306,0.00545619,0.006627473
2007-08-20,0.007156961,0.006874647,0.00618075,0.005855491,0.005340928,0.006606867,0.005862306,0.00545619
2007-08-27,0.008293131,0.007156961,0.006874647,0.00618075,0.005855491,0.005340928,0.006606867,0.005862306
2007-09-03,0.008009115,0.008293131,0.007156961,0.006874647,0.00618075,0.005855491,0.005340928,0.006606867
2007-09-10,0.009184839,0.008009115,0.008293131,0.007156961,0.006874647,0.00618075,0.005855491,0.005340928
